product_name,product_description,category,brand,price,quantity
OReilly Ultra Backpack 286,Ultra backpack from OReilly suitable for everyday use.,Books,OReilly,29234,69
Boat Ultra Monitor 287,Ultra monitor from Boat suitable for everyday use.,Accessories,Boat,126732,27
Reebok Premium Cooker 288,Premium cooker from Reebok suitable for everyday use.,Footwear,Reebok,99738,47
Dell Lite Book 289,Lite book from Dell suitable for everyday use.,Electronics,Dell,145830,136
Yonex Smart Bottle 290,Smart bottle from Yonex suitable for everyday use.,Sports,Yonex,148492,162
Fortune Eco Speaker 291,Eco speaker from Fortune suitable for everyday use.,Grocery,Fortune,33629,172
Borosil Smart Phone 292,Smart phone from Borosil suitable for everyday use.,Kitchen,Borosil,83385,163
Prestige Ultra Keyboard 293,Ultra keyboard from Prestige suitable for everyday use.,Kitchen,Prestige,55451,191
Milton Lite Cooker 294,Lite cooker from Milton suitable for everyday use.,Kitchen,Milton,16142,42
Loreal Elite Monitor 295,Elite monitor from Loreal suitable for everyday use.,Beauty,Loreal,40585,109
Peter England Smart Mixer 296,Smart mixer from Peter England suitable for everyday use.,Clothing,Peter England,66684,178
Nike Plus Cooker 297,Plus cooker from Nike suitable for everyday use.,Footwear,Nike,121179,84
Zebronics Plus Cooker 298,Plus cooker from Zebronics suitable for everyday use.,Accessories,Zebronics,11234,45
Butterfly Elite Shoes 299,Elite shoes from Butterfly suitable for everyday use.,Kitchen,Butterfly,126762,61
Asus Elite Shirt 300,Elite shirt from Asus suitable for everyday use.,Electronics,Asus,40675,14
OReilly Classic Book 301,Classic book from OReilly suitable for everyday use.,Books,OReilly,35761,173
Zebronics Lite Mouse 302,Lite mouse from Zebronics suitable for everyday use.,Accessories,Zebronics,27446,32
Loreal Classic Phone 303,Classic phone from Loreal suitable for everyday use.,Beauty,Loreal,106142,87
Cosco Lite Bottle 304,Lite bottle from Cosco suitable for everyday use.,Sports,Cosco,52440,76
Nike Eco Cooker 305,Eco cooker from Nike suitable for everyday use.,Footwear,Nike,130684,15
Cosco Eco Jeans 306,Eco jeans from Cosco suitable for everyday use.,Sports,Cosco,32935,132
Adidas Classic Ball 307,Classic ball from Adidas suitable for everyday use.,Footwear,Adidas,104582,94
Fortune Pro TV 308,Pro tv from Fortune suitable for everyday use.,Grocery,Fortune,40980,68
Yonex Eco Watch 309,Eco watch from Yonex suitable for everyday use.,Sports,Yonex,40883,69
Sony Smart Speaker 310,Smart speaker from Sony suitable for everyday use.,Electronics,Sony,112904,126
Milton Eco Headphones 311,Eco headphones from Milton suitable for everyday use.,Kitchen,Milton,24732,172
Peter England Eco Ball 312,Eco ball from Peter England suitable for everyday use.,Clothing,Peter England,81053,12
Yonex Plus Rice 313,Plus rice from Yonex suitable for everyday use.,Sports,Yonex,37579,117
Lakme Plus Watch 314,Plus watch from Lakme suitable for everyday use.,Beauty,Lakme,109537,60
Nivea Smart Monitor 315,Smart monitor from Nivea suitable for everyday use.,Beauty,Nivea,44826,100
OReilly Classic TV 316,Classic tv from OReilly suitable for everyday use.,Books,OReilly,24623,199
Prestige Premium Book 317,Premium book from Prestige suitable for everyday use.,Kitchen,Prestige,97160,175
Packt Eco Shirt 318,Eco shirt from Packt suitable for everyday use.,Books,Packt,26362,10
Packt Elite Laptop 319,Elite laptop from Packt suitable for everyday use.,Books,Packt,104974,83
Cello Elite Laptop 320,Elite laptop from Cello suitable for everyday use.,Home,Cello,84345,22
Yonex Classic Speaker 321,Classic speaker from Yonex suitable for everyday use.,Sports,Yonex,73127,121
Louis Philippe Ultra Shoes 322,Ultra shoes from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,20131,53
Fortune Smart Jeans 323,Smart jeans from Fortune suitable for everyday use.,Grocery,Fortune,48757,19
Nivea Pro Bottle 324,Pro bottle from Nivea suitable for everyday use.,Beauty,Nivea,37816,84
Home Centre Ultra Watch 325,Ultra watch from Home Centre suitable for everyday use.,Home,Home Centre,61008,112
Cosco Pro Cooker 326,Pro cooker from Cosco suitable for everyday use.,Sports,Cosco,14150,24
OReilly Eco Speaker 327,Eco speaker from OReilly suitable for everyday use.,Books,OReilly,132559,196
Cello Eco Book 328,Eco book from Cello suitable for everyday use.,Home,Cello,133552,26
Butterfly Elite Speaker 329,Elite speaker from Butterfly suitable for everyday use.,Kitchen,Butterfly,111335,166
US Polo Premium Cooker 330,Premium cooker from US Polo suitable for everyday use.,Clothing,US Polo,53504,59
Sony Eco Watch 331,Eco watch from Sony suitable for everyday use.,Electronics,Sony,20476,4
Sony Lite Monitor 332,Lite monitor from Sony suitable for everyday use.,Accessories,Sony,49888,5
Cello Pro Mixer 333,Pro mixer from Cello suitable for everyday use.,Home,Cello,73231,146
Aashirvaad Ultra Headphones 334,Ultra headphones from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,103547,76
Loreal Eco Backpack 335,Eco backpack from Loreal suitable for everyday use.,Beauty,Loreal,80018,172
Packt Max Shirt 336,Max shirt from Packt suitable for everyday use.,Books,Packt,46381,133
Nivia Smart Backpack 337,Smart backpack from Nivia suitable for everyday use.,Sports,Nivia,149789,116
Cello Ultra Cooker 338,Ultra cooker from Cello suitable for everyday use.,Home,Cello,19758,60
Milton Elite Monitor 339,Elite monitor from Milton suitable for everyday use.,Home,Milton,97153,153
Dell Smart Mouse 340,Smart mouse from Dell suitable for everyday use.,Electronics,Dell,784,180
Logitech Ultra Mixer 341,Ultra mixer from Logitech suitable for everyday use.,Accessories,Logitech,148720,21
Nestle Max Headphones 342,Max headphones from Nestle suitable for everyday use.,Grocery,Nestle,116718,99
Prestige Lite Laptop 343,Lite laptop from Prestige suitable for everyday use.,Kitchen,Prestige,85971,90
Nivia Plus Cream 344,Plus cream from Nivia suitable for everyday use.,Sports,Nivia,140559,80
Pigeon Ultra Phone 345,Ultra phone from Pigeon suitable for everyday use.,Kitchen,Pigeon,148521,62
Samsung Elite Shoes 346,Elite shoes from Samsung suitable for everyday use.,Electronics,Samsung,70778,112
Prestige Plus Phone 347,Plus phone from Prestige suitable for everyday use.,Kitchen,Prestige,82140,151
Loreal Classic Jeans 348,Classic jeans from Loreal suitable for everyday use.,Beauty,Loreal,124019,71
Pigeon Pro Rice 349,Pro rice from Pigeon suitable for everyday use.,Kitchen,Pigeon,129531,26
Cello Plus Mixer 350,Plus mixer from Cello suitable for everyday use.,Home,Cello,69620,111
Nivia Smart Monitor 351,Smart monitor from Nivia suitable for everyday use.,Sports,Nivia,62850,27
Tata Lite Phone 352,Lite phone from Tata suitable for everyday use.,Grocery,Tata,45274,12
Boat Eco Backpack 353,Eco backpack from Boat suitable for everyday use.,Accessories,Boat,44277,6
Nivia Plus Mixer 354,Plus mixer from Nivia suitable for everyday use.,Sports,Nivia,140910,137
SG Lite Phone 355,Lite phone from SG suitable for everyday use.,Sports,SG,139424,162
Penguin Elite Shoes 356,Elite shoes from Penguin suitable for everyday use.,Books,Penguin,91024,6
Sony Classic Bottle 357,Classic bottle from Sony suitable for everyday use.,Electronics,Sony,25292,163
Milton Lite Speaker 358,Lite speaker from Milton suitable for everyday use.,Kitchen,Milton,44718,111
Maybelline Ultra Headphones 359,Ultra headphones from Maybelline suitable for everyday use.,Beauty,Maybelline,83320,186
OReilly Classic Speaker 360,Classic speaker from OReilly suitable for everyday use.,Books,OReilly,49353,73
US Polo Ultra Keyboard 361,Ultra keyboard from US Polo suitable for everyday use.,Clothing,US Polo,65920,130
Levis Elite Ball 362,Elite ball from Levis suitable for everyday use.,Clothing,Levis,35533,131
Milton Classic Watch 363,Classic watch from Milton suitable for everyday use.,Home,Milton,8301,7
Nike Smart Cooker 364,Smart cooker from Nike suitable for everyday use.,Footwear,Nike,11083,41
Penguin Eco Speaker 365,Eco speaker from Penguin suitable for everyday use.,Books,Penguin,33473,74
Lakme Plus Shoes 366,Plus shoes from Lakme suitable for everyday use.,Beauty,Lakme,144276,150
Nike Plus Shirt 367,Plus shirt from Nike suitable for everyday use.,Footwear,Nike,16776,17
Adidas Pro Backpack 368,Pro backpack from Adidas suitable for everyday use.,Footwear,Adidas,55270,28
Zebronics Eco Mouse 369,Eco mouse from Zebronics suitable for everyday use.,Accessories,Zebronics,57098,24
Acer Smart TV 370,Smart tv from Acer suitable for everyday use.,Electronics,Acer,56333,96
Tata Classic Jeans 371,Classic jeans from Tata suitable for everyday use.,Grocery,Tata,10858,30
Skechers Plus Monitor 372,Plus monitor from Skechers suitable for everyday use.,Footwear,Skechers,98877,105
US Polo Pro Jeans 373,Pro jeans from US Polo suitable for everyday use.,Clothing,US Polo,5471,127
Skechers Classic Bottle 374,Classic bottle from Skechers suitable for everyday use.,Footwear,Skechers,26167,16
OReilly Eco Cooker 375,Eco cooker from OReilly suitable for everyday use.,Books,OReilly,138984,126
Cosco Max Speaker 376,Max speaker from Cosco suitable for everyday use.,Sports,Cosco,21503,141
Peter England Pro Shirt 377,Pro shirt from Peter England suitable for everyday use.,Clothing,Peter England,126092,93
HarperCollins Lite Rice 378,Lite rice from HarperCollins suitable for everyday use.,Books,HarperCollins,65059,113
Peter England Plus Keyboard 379,Plus keyboard from Peter England suitable for everyday use.,Clothing,Peter England,81956,139
Skechers Pro Keyboard 380,Pro keyboard from Skechers suitable for everyday use.,Footwear,Skechers,140132,84
Skechers Classic Backpack 381,Classic backpack from Skechers suitable for everyday use.,Footwear,Skechers,21570,87
US Polo Smart Laptop 382,Smart laptop from US Polo suitable for everyday use.,Clothing,US Polo,126695,165
Adidas Ultra Watch 383,Ultra watch from Adidas suitable for everyday use.,Footwear,Adidas,114997,149
SG Premium Mixer 384,Premium mixer from SG suitable for everyday use.,Sports,SG,16894,36
Fortune Lite Watch 385,Lite watch from Fortune suitable for everyday use.,Grocery,Fortune,1680,107
Samsung Smart Keyboard 386,Smart keyboard from Samsung suitable for everyday use.,Electronics,Samsung,81648,98
HarperCollins Classic Speaker 387,Classic speaker from HarperCollins suitable for everyday use.,Books,HarperCollins,40873,133
Samsung Elite Mouse 388,Elite mouse from Samsung suitable for everyday use.,Electronics,Samsung,108782,45
Ikea Plus Watch 389,Plus watch from Ikea suitable for everyday use.,Home,Ikea,19996,71
Levis Ultra Watch 390,Ultra watch from Levis suitable for everyday use.,Clothing,Levis,48238,80
Asus Pro Headphones 391,Pro headphones from Asus suitable for everyday use.,Electronics,Asus,77563,56
Adidas Plus Cooker 392,Plus cooker from Adidas suitable for everyday use.,Footwear,Adidas,1705,16
Fortune Eco Bottle 393,Eco bottle from Fortune suitable for everyday use.,Grocery,Fortune,92212,125
Nivea Plus Cooker 394,Plus cooker from Nivea suitable for everyday use.,Beauty,Nivea,84382,197
Portronics Premium Mouse 395,Premium mouse from Portronics suitable for everyday use.,Accessories,Portronics,134369,13
Ikea Smart Backpack 396,Smart backpack from Ikea suitable for everyday use.,Home,Ikea,131477,114
Asus Pro Jeans 397,Pro jeans from Asus suitable for everyday use.,Electronics,Asus,92458,73
Fortune Smart Shoes 398,Smart shoes from Fortune suitable for everyday use.,Grocery,Fortune,27954,118
Lakme Smart Keyboard 399,Smart keyboard from Lakme suitable for everyday use.,Beauty,Lakme,108549,102
Sony Eco Headphones 400,Eco headphones from Sony suitable for everyday use.,Electronics,Sony,12903,137
Cello Lite Rice 401,Lite rice from Cello suitable for everyday use.,Home,Cello,45755,113
Loreal Plus Mixer 402,Plus mixer from Loreal suitable for everyday use.,Beauty,Loreal,140508,120
Acer Eco Speaker 403,Eco speaker from Acer suitable for everyday use.,Electronics,Acer,88990,48
Reebok Plus Cooker 404,Plus cooker from Reebok suitable for everyday use.,Footwear,Reebok,34923,48
Fortune Max Mixer 405,Max mixer from Fortune suitable for everyday use.,Grocery,Fortune,28056,31
Reebok Pro Speaker 406,Pro speaker from Reebok suitable for everyday use.,Footwear,Reebok,132703,92
Nike Lite Watch 407,Lite watch from Nike suitable for everyday use.,Footwear,Nike,65572,158
Nivia Elite Book 408,Elite book from Nivia suitable for everyday use.,Sports,Nivia,51720,72
Dell Ultra Watch 409,Ultra watch from Dell suitable for everyday use.,Electronics,Dell,1405,47
Boat Ultra TV 410,Ultra tv from Boat suitable for everyday use.,Accessories,Boat,47674,45
Fortune Plus Monitor 411,Plus monitor from Fortune suitable for everyday use.,Grocery,Fortune,80533,138
Cosco Classic Mixer 412,Classic mixer from Cosco suitable for everyday use.,Sports,Cosco,29145,143
Milton Plus Phone 413,Plus phone from Milton suitable for everyday use.,Home,Milton,116657,139
Loreal Premium Monitor 414,Premium monitor from Loreal suitable for everyday use.,Beauty,Loreal,29814,56
Ikea Classic Jeans 415,Classic jeans from Ikea suitable for everyday use.,Home,Ikea,40757,173
Allen Solly Lite TV 416,Lite tv from Allen Solly suitable for everyday use.,Clothing,Allen Solly,55061,12
Nike Plus Mouse 417,Plus mouse from Nike suitable for everyday use.,Footwear,Nike,137061,47
Samsung Lite Book 418,Lite book from Samsung suitable for everyday use.,Electronics,Samsung,78273,24
Sony Ultra Bottle 419,Ultra bottle from Sony suitable for everyday use.,Accessories,Sony,9241,80
Ikea Plus Shirt 420,Plus shirt from Ikea suitable for everyday use.,Home,Ikea,8450,145
Borosil Plus Shirt 421,Plus shirt from Borosil suitable for everyday use.,Kitchen,Borosil,40770,61
Cello Ultra Keyboard 422,Ultra keyboard from Cello suitable for everyday use.,Home,Cello,44048,128
SG Plus Bottle 423,Plus bottle from SG suitable for everyday use.,Sports,SG,90941,180
Milton Classic Mouse 424,Classic mouse from Milton suitable for everyday use.,Home,Milton,77967,135
OReilly Premium Book 425,Premium book from OReilly suitable for everyday use.,Books,OReilly,90431,25
Aashirvaad Ultra Watch 426,Ultra watch from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,67884,154
Tata Classic Mouse 427,Classic mouse from Tata suitable for everyday use.,Grocery,Tata,102645,37
Zebronics Max Keyboard 428,Max keyboard from Zebronics suitable for everyday use.,Accessories,Zebronics,137552,62
Yonex Elite Headphones 429,Elite headphones from Yonex suitable for everyday use.,Sports,Yonex,40287,144
Maybelline Max Keyboard 430,Max keyboard from Maybelline suitable for everyday use.,Beauty,Maybelline,120766,60
HP Classic Ball 431,Classic ball from HP suitable for everyday use.,Electronics,HP,123999,56
Sony Elite Ball 432,Elite ball from Sony suitable for everyday use.,Electronics,Sony,111027,143
Zebronics Lite Rice 433,Lite rice from Zebronics suitable for everyday use.,Accessories,Zebronics,94102,189
OReilly Classic Laptop 434,Classic laptop from OReilly suitable for everyday use.,Books,OReilly,97673,77
HarperCollins Pro Laptop 435,Pro laptop from HarperCollins suitable for everyday use.,Books,HarperCollins,95647,30
Puma Max Backpack 436,Max backpack from Puma suitable for everyday use.,Footwear,Puma,125724,90
Nestle Pro Mouse 437,Pro mouse from Nestle suitable for everyday use.,Grocery,Nestle,64823,105
HP Plus Watch 438,Plus watch from HP suitable for everyday use.,Electronics,HP,112566,184
Tata Max Laptop 439,Max laptop from Tata suitable for everyday use.,Grocery,Tata,29190,27
Nivia Pro Monitor 440,Pro monitor from Nivia suitable for everyday use.,Sports,Nivia,122511,28
Yonex Pro Speaker 441,Pro speaker from Yonex suitable for everyday use.,Sports,Yonex,76038,63
OReilly Smart Phone 442,Smart phone from OReilly suitable for everyday use.,Books,OReilly,66341,124
Portronics Ultra Cream 443,Ultra cream from Portronics suitable for everyday use.,Accessories,Portronics,71972,19
Louis Philippe Classic Backpack 444,Classic backpack from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,58514,70
Aashirvaad Classic TV 445,Classic tv from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,38123,118
